LastName,Region,Ethnicity,pred_1,pred_1_score,pred_2,pred_2_score
kut,Cameroon,Black,White,1.0,N/A,-1.0
kuf,Czech Republic,White,White,0.9,Black,0.1
kuffour,Ghana,Black,Black,0.8,White,0.1
kugelberg,Sweden,White,White,1.0,N/A,-1.0
kugeler,Luxembourg,White,White,0.7,Hispanic,0.2
kugler,Hungary,White,White,1.0,N/A,-1.0
kuhlberg,Finland,White,White,0.7,Hispanic,0.2
kuhlberg,Russia,White,White,0.7,Hispanic,0.2
kuhn,Switzerland,White,White,0.6,Hispanic,0.2
kuhn,Luxembourg,White,White,0.6,Hispanic,0.2
kuhn,Czech Republic,White,White,0.6,Hispanic,0.2
khn,Austria,White,White,0.6,Asian,0.4
kuhnle,Austria,White,White,1.0,N/A,-1.0
yuanyuan,China,Asian,Asian,1.0,N/A,-1.0
kuijper,Netherlands,White,White,1.0,N/A,-1.0
kuijpers,Netherlands,White,White,1.0,N/A,-1.0
kuijten,Belgium,White,White,0.7,Hispanic,0.2
kuiler,Netherlands,White,White,0.8,Black,0.1
kuiper,Netherlands,White,White,1.0,N/A,-1.0
kuipers,Netherlands,White,White,0.9,Asian,0.1
kuisma,Finland,White,White,1.0,N/A,-1.0
kuismanen,Finland,White,White,1.0,N/A,-1.0
kuismin,Finland,White,White,1.0,N/A,-1.0
kuistila,Finland,White,White,1.0,N/A,-1.0
kuiters,South Africa,Black,White,1.0,N/A,-1.0
kuivalainen,Finland,White,White,1.0,N/A,-1.0
kujawski,Poland,White,White,1.0,N/A,-1.0
kujda,Poland,White,White,1.0,N/A,-1.0
kukharenko,Belarus,White,White,1.0,N/A,-1.0
kukhta,Belarus,White,White,1.0,N/A,-1.0
kuki,Romania,White,Asian,0.9,Black,0.1
kukier,Poland,White,White,1.0,N/A,-1.0
kukk,Estonia,White,White,0.8,Black,0.1
kukkonen,Finland,White,White,0.8,Hispanic,0.2
kukla,Poland,White,White,0.5,Hispanic,0.4
kukleva,Russia,White,White,1.0,N/A,-1.0
kuklis,Russia,White,White,0.7,Hispanic,0.3
kuko,Serbia,White,White,0.9,Black,0.1
kuko,Croatia,White,White,0.9,Black,0.1
kukolj,Serbia,White,White,0.9,Hispanic,0.1
kuksenkov,Ukraine,White,White,1.0,N/A,-1.0
kuksenkov,Russia,White,White,1.0,N/A,-1.0
kuksov,Russia,White,White,1.0,N/A,-1.0
ndongala,Democratic Republic of the Congo,Black,Black,0.5,White,0.4
kukushkin,Kazakhstan,White,White,1.0,N/A,-1.0
kula,Turkey,White,White,0.9,Hispanic,0.1
kula,Poland,White,White,0.9,Hispanic,0.1
kla,Russia,White,White,0.6,Hispanic,0.2
kulagin,Russia,White,White,1.0,N/A,-1.0
kulakov,Belarus,White,White,0.9,Asian,0.1
kulakov,Russia,White,White,0.9,Asian,0.1
kulakova,Russia,White,White,1.0,N/A,-1.0
kulayev,Russia,White,White,0.9,Asian,0.1
kulcsar,Switzerland,White,White,0.9,Asian,0.1
kulczycki,Poland,White,White,1.0,N/A,-1.0
kulda,Latvia,White,White,1.0,N/A,-1.0
kulebyakin,Russia,White,White,1.0,N/A,-1.0
kulej,Poland,White,White,1.0,N/A,-1.0
kulesha,Belarus,White,White,0.5,Hispanic,0.2
kuleshov,Russia,White,White,0.7,Hispanic,0.1
kuleshov,Belarus,White,White,0.7,Hispanic,0.1
kulesza,Poland,White,White,1.0,N/A,-1.0
kuleta,Poland,White,White,0.9,Asian,0.1
kulibaba,Russia,White,White,0.9,Asian,0.1
kulida,Ukraine,White,White,1.0,N/A,-1.0
kulifai,Hungary,White,White,0.9,Black,0.1
kuligina,Kyrgyzstan,White,White,1.0,N/A,-1.0
kulik,Russia,White,White,1.0,N/A,-1.0
kulikov,Russia,White,White,0.9,Hispanic,0.1
kulikova,Russia,White,White,1.0,N/A,-1.0
kulinchenko,Russia,White,White,1.0,N/A,-1.0
kulish,Ukraine,White,White,1.0,N/A,-1.0
kulkarni,India,Asian,Asian,0.6,Hispanic,0.2
kulker,Netherlands,White,White,1.0,N/A,-1.0
kulkina,Kazakhstan,White,White,1.0,N/A,-1.0
kulkov,Russia,White,White,1.0,N/A,-1.0
kull,Switzerland,White,White,1.0,N/A,-1.0
kullberg,Sweden,White,White,0.9,Black,0.1
kulmiye,Somalia,White,Black,0.9,White,0.1
kulo,Finland,White,White,1.0,N/A,-1.0
kulolu,Georgia,White,White,1.0,N/A,-1.0
kulolu,Turkey,White,White,1.0,N/A,-1.0
kulpin,Russia,White,White,1.0,N/A,-1.0
kuls,Poland,White,White,1.0,N/A,-1.0
kulyk,Ukraine,White,White,1.0,N/A,-1.0
kuma,Ethiopia,Black,Asian,0.9,White,0.1
kumada,Japan,Asian,Asian,1.0,N/A,-1.0
kumagae,Japan,Asian,Asian,0.9,Hispanic,0.1
kumagai,Japan,Asian,Asian,1.0,N/A,-1.0
kumah,Ghana,Black,Black,0.9,Asian,0.1
kumahara,Brazil,Hispanic,Asian,1.0,N/A,-1.0
kumakura,Japan,Asian,Asian,1.0,N/A,-1.0
dahiya,India,Asian,Asian,0.8,White,0.2
sobti,India,Asian,Asian,0.5,White,0.5
solanki,India,Asian,Asian,0.5,White,0.2
dhanger,India,Asian,Asian,0.7,Hispanic,0.1
prakash,India,Asian,Asian,0.5,White,0.3
sangwan,India,Asian,Asian,0.8,Black,0.1
vij,India,Asian,Asian,0.5,Hispanic,0.2
kumaresan,Malaysia,Asian,Asian,1.0,N/A,-1.0
kumari,India,Asian,White,0.5,Hispanic,0.3
kumchev,Bulgaria,White,White,1.0,N/A,-1.0
kume,Japan,Asian,Asian,1.0,N/A,-1.0
kummer,Switzerland,White,White,0.9,Asian,0.1
kummer,Luxembourg,White,White,0.9,Asian,0.1
kumova,Turkey,White,White,1.0,N/A,-1.0
kumsup,Thailand,Asian,Asian,0.9,Black,0.1
kumysh,Russia,White,White,1.0,N/A,-1.0
kuna,Hungary,White,White,0.7,Hispanic,0.1
kunac,Croatia,White,White,0.8,Asian,0.1
kunakov,Russia,White,White,0.9,Hispanic,0.1
kunalan,Malaysia,Asian,White,1.0,N/A,-1.0
kunc,Slovenia,White,White,0.9,Black,0.1
kuncewicz,Poland,White,White,1.0,N/A,-1.0
kunchev,Bulgaria,White,White,1.0,N/A,-1.0
kuncoro,Indonesia,Asian,Asian,1.0,N/A,-1.0
kuncz,Hungary,White,White,1.0,N/A,-1.0
kunda,Belarus,White,Asian,0.4,White,0.3
kunda,Zambia,Black,Asian,0.4,White,0.3
kund,Cameroon,Black,White,1.0,N/A,-1.0
kundert,Czech Republic,White,White,0.9,Black,0.1
kundrotas,Lithuania,White,White,1.0,N/A,-1.0
kunene,South Africa,Black,Black,1.0,N/A,-1.0
kung,Taiwan,Asian,Asian,0.7,White,0.2
kng,Switzerland,White,White,0.7,Asian,0.3
kunichika,Japan,Asian,Asian,1.0,N/A,-1.0
kunisch,Switzerland,White,White,0.9,Hispanic,0.1
kunnas,Finland,White,White,1.0,N/A,-1.0
chacko,India,Asian,Asian,0.9,White,0.1
kunnen,Belgium,White,White,0.7,Hispanic,0.2
kuno,Japan,Asian,Asian,0.9,Hispanic,0.1
kunt,Czech Republic,White,White,1.0,N/A,-1.0
kuntschik,Austria,White,White,0.5,Hispanic,0.4
kuntsi,Finland,White,White,1.0,N/A,-1.0
kuntze,Netherlands,White,White,0.9,Hispanic,0.1
kuntze,Brazil,Hispanic,White,0.9,Hispanic,0.1
kunz,Austria,White,White,0.7,Asian,0.2
kunz,Switzerland,White,White,0.7,Asian,0.2
kunz,Netherlands,White,White,0.7,Asian,0.2
kunz,Liechtenstein,White,White,0.7,Asian,0.2
kunzang,Bhutan,Asian,Black,0.4,White,0.4
kunze,Brazil,Hispanic,White,1.0,N/A,-1.0
kunze,Netherlands,White,White,1.0,N/A,-1.0
kunze,Poland,White,White,1.0,N/A,-1.0
kunzo,Czech Republic,White,White,1.0,N/A,-1.0
kuokka,Finland,White,White,1.0,N/A,-1.0
kuoppa,Sweden,White,White,1.0,N/A,-1.0
kuoppa,Finland,White,White,1.0,N/A,-1.0
kuoppala,Finland,White,White,1.0,N/A,-1.0
kupczyk,Poland,White,White,0.9,Hispanic,0.1
kupfner,Austria,White,White,0.5,Hispanic,0.3
kupis,Poland,White,White,1.0,N/A,-1.0
kupka,Czech Republic,White,White,0.9,Hispanic,0.1
kuppens,Belgium,White,White,1.0,N/A,-1.0
kupper,Estonia,White,White,0.9,Hispanic,0.1
kuptsova,Russia,White,White,1.0,N/A,-1.0
kurach,Russia,White,White,1.0,N/A,-1.0
kurahashi,Japan,Asian,Hispanic,0.5,White,0.4
kuraishi,Iraq,White,Asian,0.9,Black,0.1
kuralt,Serbia,White,White,0.9,Black,0.1
kuramagomedov,Russia,White,White,1.0,N/A,-1.0
kuramoto,Japan,Asian,Asian,1.0,N/A,-1.0
kuran,Turkey,White,White,0.9,Black,0.1
kuranda,Austria,White,White,0.7,Hispanic,0.2
kurasawa,Japan,Asian,Asian,1.0,N/A,-1.0
kurata,Japan,Asian,White,0.3,Asian,0.3
kurauchi,Japan,Asian,Asian,0.8,Black,0.2
kurbakova,Russia,White,White,0.9,Hispanic,0.1
kurban,Russia,White,White,0.7,Black,0.1
kurbanov,Uzbekistan,White,White,1.0,N/A,-1.0
kurbanov,Tajikistan,White,White,1.0,N/A,-1.0
kurbanov,Turkmenistan,White,White,1.0,N/A,-1.0
kurbanova,Uzbekistan,White,White,1.0,N/A,-1.0
kurbatov,Russia,White,White,1.0,N/A,-1.0
kurbonov,Uzbekistan,White,White,1.0,N/A,-1.0
kurchashov,Russia,White,White,1.0,N/A,-1.0
kurchenko,Ukraine,White,White,1.0,N/A,-1.0
kurczab,Poland,White,White,0.9,Asian,0.1
kurczewski,Poland,White,White,1.0,N/A,-1.0
kurczyna,Poland,White,White,1.0,N/A,-1.0
kurennoy,Russia,White,White,1.0,N/A,-1.0
kuret,Croatia,White,White,0.8,Black,0.1
kurg,Estonia,White,White,1.0,N/A,-1.0
kurginyan,Russia,White,White,0.8,Asian,0.1
kuribayashi,Japan,Asian,Asian,1.0,N/A,-1.0
kurihara,Japan,Asian,Asian,1.0,N/A,-1.0
kurikkala,Finland,White,White,1.0,N/A,-1.0
kurita,Japan,Asian,Asian,1.0,N/A,-1.0
kuriuzawa,Japan,Asian,White,0.5,Asian,0.4
kuriyagawa,Japan,Asian,Asian,0.8,Black,0.1
kuriyama,Japan,Asian,Asian,1.0,N/A,-1.0
krka,Czech Republic,White,White,0.9,Black,0.1
kurki,Finland,White,White,1.0,N/A,-1.0
kurkina,Russia,White,White,1.0,N/A,-1.0
kurland,Denmark,White,Asian,0.6,White,0.3
kurlovich,Russia,White,White,1.0,N/A,-1.0
kurlovich,Belarus,White,White,1.0,N/A,-1.0
kurlyandchik,Belarus,White,White,0.9,Hispanic,0.1
kurmann,Switzerland,White,White,0.9,Hispanic,0.1
kurnaz,Turkey,White,White,1.0,N/A,-1.0
kurniawan,Indonesia,Asian,Asian,0.6,White,0.2
kuroda,Japan,Asian,Asian,1.0,N/A,-1.0
kuroiwa,Japan,Asian,Asian,1.0,N/A,-1.0
kurokawa,Japan,Asian,Asian,1.0,N/A,-1.0
kuroki,Japan,Asian,Asian,0.9,Hispanic,0.1
kuronen,Finland,White,White,0.8,Hispanic,0.1
kurosaki,Japan,Asian,Asian,1.0,N/A,-1.0
kurosu,Japan,Asian,Asian,0.9,White,0.1
kurotori,Japan,Asian,Asian,1.0,N/A,-1.0
kurowski,Poland,White,White,1.0,N/A,-1.0
kurpershoek,Netherlands,White,White,1.0,N/A,-1.0
kurpiel,Austria,White,White,1.0,N/A,-1.0
kurpiewski,Poland,White,White,1.0,N/A,-1.0
kurri,Finland,White,White,1.0,N/A,-1.0
kurt,Switzerland,White,White,0.6,Asian,0.2
kurtinaitis,Russia,White,White,1.0,N/A,-1.0
kurtinaitis,Lithuania,White,White,1.0,N/A,-1.0
kurtini,Serbia,White,Asian,0.4,White,0.3
kurtovic,Norway,White,White,0.8,Asian,0.1
kurttila,Finland,White,White,1.0,N/A,-1.0
kurz,Austria,White,White,0.5,Hispanic,0.4
kurzawski,Poland,White,White,1.0,N/A,-1.0
kurzina,Belarus,White,White,1.0,N/A,-1.0
kus,Croatia,White,White,0.7,Hispanic,0.2
kus,Poland,White,White,0.7,Hispanic,0.2
kus,Czech Republic,White,White,0.7,Hispanic,0.2
kusakabe,Japan,Asian,Asian,0.7,White,0.3
kusakina,Russia,White,White,0.9,Hispanic,0.1
kusamitsu,Japan,Asian,Asian,0.9,White,0.1
kuseva,Bulgaria,White,White,1.0,N/A,-1.0
kusherbayeva,Kazakhstan,White,White,1.0,N/A,-1.0
kushibiki,Japan,Asian,Asian,0.9,Hispanic,0.1
kushnerev,Russia,White,White,1.0,N/A,-1.0
kushnikov,Russia,White,White,1.0,N/A,-1.0
kushnir,Belarus,White,White,1.0,N/A,-1.0
kushnir,Israel,White,White,1.0,N/A,-1.0
kushnir,Russia,White,White,1.0,N/A,-1.0
kushniriuk,Russia,White,White,1.0,N/A,-1.0
kushnirov,Ukraine,White,White,1.0,N/A,-1.0
kusi,Ghana,Black,Black,1.0,N/A,-1.0
kui,Serbia,White,Asian,0.7,White,0.2
kuis,Latvia,White,White,1.0,N/A,-1.0
kuskov,Russia,White,White,1.0,N/A,-1.0
kusmuk,Serbia,White,White,0.8,Black,0.2
kuster,Switzerland,White,White,1.0,N/A,-1.0
beitel,Netherlands,White,White,0.8,Black,0.1
kustova,Belarus,White,White,1.0,N/A,-1.0
kusuhara,Japan,Asian,Asian,1.0,N/A,-1.0
kusumawardani,Indonesia,Asian,Asian,1.0,N/A,-1.0
sukiran,Indonesia,Asian,White,0.7,Asian,0.3
kusunoki,Japan,Asian,Asian,1.0,N/A,-1.0
kusunose,Japan,Asian,Asian,1.0,N/A,-1.0
kuszewski,Poland,White,White,1.0,N/A,-1.0
kusznierewicz,Poland,White,White,1.0,N/A,-1.0
kusztor,Hungary,White,White,1.0,N/A,-1.0
kutama,Democratic Republic of the Congo,Black,Black,1.0,N/A,-1.0
kutasi,Hungary,White,White,0.9,Hispanic,0.1
kutenko,Russia,White,White,0.9,Asian,0.1
kuthan,Czech Republic,White,White,1.0,N/A,-1.0
kuti,Hungary,White,White,1.0,N/A,-1.0
kutler,Israel,White,White,0.5,Asian,0.3
kutov,Czech Republic,White,White,1.0,N/A,-1.0
kuts,Russia,White,White,1.0,N/A,-1.0
belgeri,Uruguay,Hispanic,White,0.8,Asian,0.2
meier,Uruguay,Hispanic,White,0.5,Hispanic,0.3
meier,Switzerland,White,White,0.5,Hispanic,0.3
meier,Liechtenstein,White,White,0.5,Hispanic,0.3
meier,Estonia,White,White,0.5,Hispanic,0.3
kutschera,Austria,White,White,0.9,Hispanic,0.1
kutscherenko,Russia,White,White,0.5,Hispanic,0.3
kutsenko,Russia,White,White,1.0,N/A,-1.0
kutsev,Bulgaria,White,White,1.0,N/A,-1.0
kutsko,Kazakhstan,White,White,1.0,N/A,-1.0
kuttelwascher,Austria,White,White,0.8,Black,0.2
kuttin,Austria,White,White,1.0,N/A,-1.0
kuttner,Austria,White,White,1.0,N/A,-1.0
kuttor,Hungary,White,White,0.9,Hispanic,0.1
kutuzova,Russia,White,White,1.0,N/A,-1.0
kuuluvainen,Finland,White,White,1.0,N/A,-1.0
kuus,Estonia,White,White,1.0,N/A,-1.0
kuuse,Estonia,White,White,1.0,N/A,-1.0
kuusela,Finland,White,White,1.0,N/A,-1.0
kuusik,Russia,White,White,1.0,N/A,-1.0
kuusinen,Finland,White,White,1.0,N/A,-1.0
kuusisto,Finland,White,White,1.0,N/A,-1.0
kuusk,Estonia,White,White,0.9,Hispanic,0.1
kuvaja,Finland,White,White,0.9,Black,0.1
kuvakin,Ukraine,White,White,1.0,N/A,-1.0
kuvalja,Serbia,White,White,0.9,Black,0.1
kuvatov,Kazakhstan,White,White,1.0,N/A,-1.0
kuwabara,Japan,Asian,Asian,0.6,White,0.3
kuwahara,Japan,Asian,Asian,1.0,N/A,-1.0
kuwai,Japan,Asian,Asian,1.0,N/A,-1.0
kuwamoto,Japan,Asian,Asian,1.0,N/A,-1.0
kuwar,Nepal,Asian,Asian,0.6,White,0.2
kuwata,Japan,Asian,Asian,0.9,Black,0.1
kuwayama,Japan,Asian,Asian,1.0,N/A,-1.0
kuwazawa,Japan,Asian,Asian,1.0,N/A,-1.0
kuwazuru,Japan,Asian,Asian,0.9,White,0.1
kuypers,Netherlands,White,White,1.0,N/A,-1.0
kuys,Netherlands,White,White,0.4,Hispanic,0.2
kuyten,Netherlands,White,Asian,0.7,White,0.3
kuel,Slovakia,White,White,0.6,Asian,0.2
kuzelev,Russia,White,White,1.0,N/A,-1.0
kuzenkova,Russia,White,White,1.0,N/A,-1.0
kuziemski,Poland,White,White,1.0,N/A,-1.0
kuzin,Kazakhstan,White,White,1.0,N/A,-1.0
kuzin,Ukraine,White,White,1.0,N/A,-1.0
kuzin,Russia,White,White,1.0,N/A,-1.0
kuzina,Russia,White,White,1.0,N/A,-1.0
kuzior,Poland,White,Hispanic,0.9,White,0.1
kuziyev,Uzbekistan,White,White,1.0,N/A,-1.0
kuzkin,Russia,White,White,1.0,N/A,-1.0
kuzma,Hungary,White,White,1.0,N/A,-1.0
kuzma,New Zealand,Asian,White,1.0,N/A,-1.0
kuzmanov,Czech Republic,White,White,1.0,N/A,-1.0
kuzmanovski,Serbia,White,White,1.0,N/A,-1.0
kuzmenko,Belarus,White,White,1.0,N/A,-1.0
kuzmich,Russia,White,White,1.0,N/A,-1.0
kuzmichov,Russia,White,White,1.0,N/A,-1.0
kuzmin,Russia,White,White,0.8,Asian,0.2
kuzmin,Kyrgyzstan,White,White,0.8,Asian,0.2
kuzmin,Estonia,White,White,0.8,Asian,0.2
kuzmin,Kazakhstan,White,White,0.8,Asian,0.2
kuzmina,Russia,White,White,1.0,N/A,-1.0
kuzminskas,Lithuania,White,White,0.9,Asian,0.1
kuznetsov,Russia,White,White,0.9,Asian,0.1
kuznetsov,Kazakhstan,White,White,0.9,Asian,0.1
kuznetsova,Russia,White,Asian,0.4,White,0.4
kuznetsova,Kazakhstan,White,Asian,0.4,White,0.4
kuznetsova,Uzbekistan,White,Asian,0.4,White,0.4
kuznetsova,Bulgaria,White,Asian,0.4,White,0.4
kuznietsov,Ukraine,White,White,1.0,N/A,-1.0
kuzov,Bulgaria,White,White,0.8,Hispanic,0.1
kuzyukova,Russia,White,White,1.0,N/A,-1.0
kuzyutina,Russia,White,White,0.9,Asian,0.1
kvach,Kazakhstan,White,White,1.0,N/A,-1.0
kvale,Norway,White,White,0.9,Hispanic,0.1
kvalheim,Norway,White,White,1.0,N/A,-1.0
kvalvik,Norway,White,White,0.9,Black,0.1
kvam,Norway,White,White,0.7,Asian,0.2
kvammen,Norway,White,White,0.9,Black,0.1
kvanli,Guatemala,Hispanic,White,0.7,Hispanic,0.2
kvaran,Iceland,White,White,1.0,N/A,-1.0
kvasha,Ukraine,White,White,1.0,N/A,-1.0
kvasha,Russia,White,White,1.0,N/A,-1.0
kvashnin,Russia,White,White,1.0,N/A,-1.0
kvasil,Czech Republic,White,White,1.0,N/A,-1.0
kvasina,Croatia,White,White,0.9,Black,0.1
kvasov,Kyrgyzstan,White,White,1.0,N/A,-1.0
kvasov,Kazakhstan,White,White,1.0,N/A,-1.0
kvernmo,Norway,White,White,0.9,Black,0.1
kviatkovskiy,Ukraine,White,White,1.0,N/A,-1.0
kvissberg,Sweden,White,White,0.8,Hispanic,0.1
kvitov,Czech Republic,White,White,1.0,N/A,-1.0
kvitsand,Norway,White,White,1.0,N/A,-1.0
kvyatkovskaya,Uzbekistan,White,White,1.0,N/A,-1.0
chepkurui,Qatar,White,Black,0.7,White,0.3
kwan,China,Asian,Hispanic,0.4,White,0.3
wai,China,Asian,Asian,0.6,Hispanic,0.2
wai,Malaysia,Asian,Asian,0.6,Hispanic,0.2
kwancharoen,Thailand,Asian,White,0.9,Asian,0.1
kwari,Zimbabwe,White,Black,0.6,White,0.4
kwasigroch,Poland,White,White,1.0,N/A,-1.0
sek,Indonesia,Asian,White,1.0,N/A,-1.0
kwemoi,Kenya,Black,Black,0.8,White,0.2
kwiatkowski,Poland,White,White,0.8,Hispanic,0.1
kwinten,Netherlands,White,White,1.0,N/A,-1.0
kwit,Poland,White,White,0.9,Hispanic,0.1
kwitniewska,Poland,White,White,1.0,N/A,-1.0
kwoh,China,Asian,Asian,0.5,White,0.4
kwok,China,Asian,White,0.6,Hispanic,0.2
yau,Taiwan,Asian,Asian,0.4,Hispanic,0.4
shein,Myanmar,Asian,White,0.6,Asian,0.3
shein,Russia,White,White,0.6,Asian,0.3
kyazze,Uganda,Black,Black,1.0,N/A,-1.0
kyburz,Switzerland,White,White,0.8,Hispanic,0.2
kyiko,Ukraine,White,White,0.9,Asian,0.1
kyle,Ireland,White,White,0.5,Asian,0.4
kyncl,Czech Republic,White,White,1.0,N/A,-1.0
kynin,Russia,White,White,1.0,N/A,-1.0
kyomo,Tanzania,Black,White,0.4,Black,0.3
kyosev,Bulgaria,White,White,1.0,N/A,-1.0
kyoya,Japan,Asian,Asian,0.9,Black,0.1
kypraios,Greece,White,White,1.0,N/A,-1.0
kyriakidis,Greece,White,White,1.0,N/A,-1.0
kyriakopoulou,Greece,White,White,1.0,N/A,-1.0
kyriakou,Cyprus,White,White,1.0,N/A,-1.0
kyriazi,Greece,White,White,1.0,N/A,-1.0
kyritsis,Cyprus,White,White,1.0,N/A,-1.0
kyrklund,Finland,White,White,1.0,N/A,-1.0
kyrou,Greece,White,White,0.8,Asian,0.1
kyrylenko,Ukraine,White,White,1.0,N/A,-1.0
kyselov,Russia,White,White,1.0,N/A,-1.0
kyselova,Ukraine,White,White,0.9,Black,0.1
kysel,Czech Republic,White,White,1.0,N/A,-1.0
kysla,Ukraine,White,White,1.0,N/A,-1.0
kyteas,Greece,White,White,0.6,Asian,0.2
cour,Denmark,White,White,0.8,Hispanic,0.1
fleur,Sweden,White,White,1.0,N/A,-1.0
grange,South Africa,Black,White,1.0,N/A,-1.0
labidi,Tunisia,White,White,0.9,Black,0.1
laakkonen,Finland,White,White,1.0,N/A,-1.0
laakso,Finland,White,White,1.0,N/A,-1.0
laaksonen,Finland,White,White,1.0,N/A,-1.0
lalou,Morocco,White,White,0.6,Black,0.2
laameche,Algeria,White,White,0.6,Black,0.4
laan,Netherlands,White,White,0.9,Hispanic,0.1
laanti,Finland,White,White,1.0,N/A,-1.0
laari,Finland,White,White,1.0,N/A,-1.0
laas,Estonia,White,White,1.0,N/A,-1.0
laasanen,Finland,White,White,0.8,Asian,0.1
laasonen,Finland,White,White,1.0,N/A,-1.0
laats,Belgium,White,White,0.9,Hispanic,0.1
lab,Switzerland,White,White,0.8,Asian,0.1
labadie,Mexico,Hispanic,White,0.6,Hispanic,0.3
labancz,Hungary,White,White,1.0,N/A,-1.0
labandeira,Argentina,Hispanic,Hispanic,1.0,N/A,-1.0
labani,Morocco,White,White,1.0,N/A,-1.0
labarda,Argentina,Hispanic,White,0.9,Black,0.1
celery,Chile,Hispanic,Hispanic,0.5,White,0.5
labat,Argentina,Hispanic,White,0.7,Hispanic,0.3
labatut,Brazil,Hispanic,White,0.7,Black,0.2
labazanov,Russia,White,White,0.9,Hispanic,0.1
labbate,Argentina,Hispanic,Hispanic,0.7,White,0.2
labiche,Seychelles,White,White,0.8,Hispanic,0.2
labiod,Algeria,White,White,1.0,N/A,-1.0
labonte,Seychelles,White,Hispanic,0.5,White,0.4
laboube,Belgium,White,White,0.8,Black,0.1
labouchere,Netherlands,White,White,0.8,Black,0.2
labovskiy,Ukraine,White,White,0.7,Hispanic,0.2
labrosse,Seychelles,White,Hispanic,0.5,White,0.4
labuckas,Lithuania,White,Hispanic,0.6,White,0.3
labura,Serbia,White,White,1.0,N/A,-1.0
labuschagne,South Africa,Black,Black,0.8,White,0.1
labutov,Kazakhstan,White,White,0.8,Black,0.1
labyad,Morocco,White,White,0.9,Black,0.1
paladino,Nicaragua,Hispanic,White,0.7,Hispanic,0.2
lce,Russia,White,White,0.7,Asian,0.2
lacerda,Brazil,Hispanic,Hispanic,0.5,White,0.4
lachaal,Morocco,White,White,1.0,N/A,-1.0
lachapelle,Switzerland,White,White,0.9,Asian,0.1
lacheb,Morocco,White,White,0.9,Black,0.1
lacheheb,Algeria,White,White,1.0,N/A,-1.0
lachgar,Morocco,White,White,0.7,Black,0.2
lachinov,Belarus,White,White,1.0,N/A,-1.0
lachkar,Morocco,White,White,0.8,Hispanic,0.2
lachkovics,Austria,White,White,1.0,N/A,-1.0
lachmann,Denmark,White,White,1.0,N/A,-1.0
laciga,Switzerland,White,White,0.9,Black,0.1
lacina,Czech Republic,White,White,1.0,N/A,-1.0
lacinov,Czech Republic,White,White,0.9,Asian,0.1
lackman,Finland,White,White,0.8,Hispanic,0.2
lackner,Austria,White,White,0.8,Hispanic,0.2
lacko,Slovakia,White,White,1.0,N/A,-1.0
lackovi,Croatia,White,White,1.0,N/A,-1.0
laco,Slovakia,White,White,1.0,N/A,-1.0
lacuna,Philippines,Asian,Hispanic,0.7,White,0.2
lada,Czech Republic,White,White,0.9,Hispanic,0.1
ladany,Israel,White,White,1.0,N/A,-1.0
ladnyi,Hungary,White,White,1.0,N/A,-1.0
zozaya,Mexico,Hispanic,Hispanic,0.9,White,0.1
ladipo,Nigeria,Black,Black,0.9,White,0.1
ladner,Austria,White,White,0.7,Hispanic,0.1
ladon,Philippines,Asian,White,0.7,Black,0.1
laederach,Switzerland,White,White,0.9,Hispanic,0.1
laeng,Switzerland,White,White,0.9,Hispanic,0.1
laermans,Belgium,White,White,1.0,N/A,-1.0
lafis,Greece,White,White,1.0,N/A,-1.0
lafis,Sweden,White,White,1.0,N/A,-1.0
lafko,Czech Republic,White,White,0.6,Asian,0.2
lafond,Dominica,Hispanic,White,0.5,Black,0.3
lafortune,Belgium,White,White,0.4,Asian,0.3
lafranchi,Switzerland,White,White,0.7,Black,0.1
lagat,Kenya,Black,Black,0.9,White,0.1
lage,Brazil,Hispanic,Hispanic,0.4,White,0.3
lager,Sweden,White,White,0.7,Hispanic,0.2
lagerberg,Netherlands,White,White,1.0,N/A,-1.0
lagerborg,Sweden,White,White,0.8,Black,0.1
lagercrantz,Sweden,White,White,1.0,N/A,-1.0
lagergren,Sweden,White,White,1.0,N/A,-1.0
lagerqvist,Sweden,White,White,1.0,N/A,-1.0
lagerstedt,Sweden,White,White,1.0,N/A,-1.0
lagerwall,Sweden,White,White,1.0,N/A,-1.0
laggner,Austria,White,White,0.9,Hispanic,0.1
laghrissi,Morocco,White,White,0.9,Black,0.1
lagler,Switzerland,White,White,0.9,Hispanic,0.1
lago,Niger,Black,Hispanic,0.6,White,0.3
lagoudakis,Greece,White,White,0.9,Asian,0.1
lagrand,Netherlands,White,White,1.0,N/A,-1.0
lagrosas,Philippines,Asian,Asian,0.4,White,0.3
laguerre,Haiti,Hispanic,White,0.6,Black,0.2
lagun,Belarus,White,White,1.0,N/A,-1.0
lagunov,Russia,White,White,1.0,N/A,-1.0
lagutin,Russia,White,White,1.0,N/A,-1.0
lagutin,Uzbekistan,White,White,1.0,N/A,-1.0
lah,Serbia,White,Hispanic,0.4,White,0.3
lahbabi,Morocco,White,White,1.0,N/A,-1.0
lahcen,Morocco,White,White,1.0,N/A,-1.0
lahdenranta,Finland,White,White,0.4,Black,0.2
lahdhili,Tunisia,White,White,1.0,N/A,-1.0
lahiri,India,Asian,Asian,0.4,White,0.4
lahlafi,Morocco,White,White,0.9,Black,0.1
lahmar,Morocco,White,White,1.0,N/A,-1.0
lahmar,Tunisia,White,White,1.0,N/A,-1.0
lahmidi,Morocco,White,White,1.0,N/A,-1.0
